,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close
88,2012-06-29,AAPL,,,,,83.43
89,2012-07-02,AAPL,,,,,84.65
90,2012-07-03,AAPL,,,,,85.63
91,2012-07-05,AAPL,,,,,87.13
92,2012-07-06,AAPL,,,,,86.55
93,2012-07-09,AAPL,,,,,87.7
94,2012-07-10,AAPL,,,,,86.89
95,2012-07-11,AAPL,,,,,86.35
96,2012-07-12,AAPL,,,,,85.56
97,2012-07-13,AAPL,,,,,86.42
98,2012-07-16,AAPL,,,,,86.7
99,2012-07-17,AAPL,,,,,86.71
100,2012-07-18,AAPL,,,,,86.61
101,2012-07-19,AAPL,,,,,87.76
102,2012-07-20,AAPL,,,,,86.33
103,2012-07-23,AAPL,,,,,86.26
104,2012-07-24,AAPL,,,,,85.85
105,2012-07-25,AAPL,,,,,82.14
106,2012-07-26,AAPL,,,,,82.13
107,2012-07-27,AAPL,,,,,83.59
108,2012-07-30,AAPL,,,,,85.0
109,2012-07-31,AAPL,,,,,87.25
110,2012-08-01,AAPL,,,,,86.69
111,2012-08-02,AAPL,,,,,86.83
112,2012-08-03,AAPL,,,,,87.96
113,2012-08-06,AAPL,,,,,88.94
114,2012-08-07,AAPL,,,,,88.7
115,2012-08-08,AAPL,,,,,88.55
116,2012-08-09,AAPL,,,,,88.68
117,2012-08-10,AAPL,,,,,88.81
118,2012-08-13,AAPL,,,,,90.0
119,2012-08-14,AAPL,,,,,90.24
120,2012-08-15,AAPL,,,,,90.12
121,2012-08-16,AAPL,,,,,90.91
122,2012-08-17,AAPL,,,,,92.59
123,2012-08-20,AAPL,,,,,95.02
124,2012-08-21,AAPL,,,,,93.72
125,2012-08-22,AAPL,,,,,95.55
126,2012-08-23,AAPL,,,,,94.66
127,2012-08-24,AAPL,,,,,94.75
128,2012-08-27,AAPL,,,,,96.53
129,2012-08-28,AAPL,,,,,96.4
130,2012-08-29,AAPL,,,,,96.21
131,2012-08-30,AAPL,,,,,94.84
132,2012-08-31,AAPL,,,,,95.03
133,2012-09-04,AAPL,,,,,96.42
134,2012-09-05,AAPL,,,,,95.75
135,2012-09-06,AAPL,,,,,96.61
136,2012-09-07,AAPL,,,,,97.21
137,2012-09-10,AAPL,,,,,94.68
138,2012-09-11,AAPL,,,,,94.37
139,2012-09-12,AAPL,,,,,95.68
140,2012-09-13,AAPL,,,,,97.57
141,2012-09-14,AAPL,,,,,98.75
142,2012-09-17,AAPL,,,,,99.97
143,2012-09-18,AAPL,,,,,100.27
144,2012-09-19,AAPL,,,,,100.3
145,2012-09-20,AAPL,,,,,99.81
146,2012-09-21,AAPL,,,,,100.01
147,2012-09-24,AAPL,,,,,98.68
148,2012-09-25,AAPL,,,,,96.22
149,2012-09-26,AAPL,,,,,95.03
150,2012-09-27,AAPL,,,,,97.33
151,2012-09-28,AAPL,,,,,95.3
152,2012-10-01,AAPL,,,,,94.2
153,2012-10-02,AAPL,,,,,94.47
154,2012-10-03,AAPL,,,,,95.92
155,2012-10-04,AAPL,,,,,95.26
156,2012-10-05,AAPL,,,,,93.23
157,2012-10-08,AAPL,,,,,91.17
158,2012-10-09,AAPL,,,,,90.84
159,2012-10-10,AAPL,,,,,91.56
160,2012-10-11,AAPL,,,,,89.73
161,2012-10-12,AAPL,,,,,89.96
162,2012-10-15,AAPL,,,,,90.68
163,2012-10-16,AAPL,,,,,92.83
164,2012-10-17,AAPL,,,,,92.09
165,2012-10-18,AAPL,,,,,90.38
166,2012-10-19,AAPL,,,,,87.12
167,2012-10-22,AAPL,,,,,90.58
168,2012-10-23,AAPL,,,,,87.62
169,2012-10-24,AAPL,,,,,88.12
170,2012-10-25,AAPL,,,,,87.08
171,2012-10-26,AAPL,,,,,86.29
172,2012-10-31,AAPL,,,,,85.05
173,2012-11-01,AAPL,,,,,85.22
174,2012-11-02,AAPL,,,,,82.4
175,2012-11-05,AAPL,,,,,83.52
176,2012-11-06,AAPL,,,,,83.26
177,2012-11-07,AAPL,,,,,79.71
178,2012-11-08,AAPL,,,,,76.82
179,2012-11-09,AAPL,,,,,78.15
180,2012-11-12,AAPL,,,,,77.55
181,2012-11-13,AAPL,,,,,77.56
182,2012-11-14,AAPL,,,,,76.7
183,2012-11-15,AAPL,,,,,75.09
184,2012-11-16,AAPL,,,,,75.38
185,2012-11-19,AAPL,,,,,80.82
186,2012-11-20,AAPL,,,,,80.13
187,2012-11-21,AAPL,,,,,80.24
188,2012-11-23,AAPL,,,,,81.64
189,2012-11-26,AAPL,,,,,84.22
190,2012-11-27,AAPL,,,,,83.54
191,2012-11-28,AAPL,,,,,83.28
192,2012-11-29,AAPL,,,,,84.19
193,2012-11-30,AAPL,,,,,83.61
194,2012-12-03,AAPL,,,,,83.74
195,2012-12-04,AAPL,,,,,82.26
196,2012-12-05,AAPL,,,,,76.97
197,2012-12-06,AAPL,,,,,78.18
198,2012-12-07,AAPL,,,,,76.18
199,2012-12-10,AAPL,,,,,75.69
200,2012-12-11,AAPL,,,,,77.34
201,2012-12-12,AAPL,,,,,77.0
202,2012-12-13,AAPL,,,,,75.67
203,2012-12-14,AAPL,,,,,72.83
204,2012-12-17,AAPL,,,,,74.12
205,2012-12-18,AAPL,,,,,76.27
206,2012-12-19,AAPL,,,,,75.19
207,2012-12-20,AAPL,,,,,74.53
208,2012-12-21,AAPL,,,,,74.19
209,2012-12-24,AAPL,,,,,74.31
210,2012-12-26,AAPL,,,,,73.29
211,2012-12-27,AAPL,,,,,73.58
212,2012-12-28,AAPL,,,,,72.8
213,2012-12-31,AAPL,,,,,76.02
214,2013-01-02,AAPL,,,,,78.43
215,2013-01-03,AAPL,,,,,77.44
216,2013-01-04,AAPL,,,,,75.29
217,2013-01-07,AAPL,,,,,74.84
218,2013-01-08,AAPL,,,,,75.04
219,2013-01-09,AAPL,,,,,73.87
220,2013-01-10,AAPL,,,,,74.79
221,2013-01-11,AAPL,,,,,74.33
222,2013-01-14,AAPL,,,,,71.68
223,2013-01-15,AAPL,,,,,69.42
224,2013-01-16,AAPL,,,,,72.3
225,2013-01-17,AAPL,,,,,71.81
226,2013-01-18,AAPL,,,,,71.43
227,2013-01-22,AAPL,,,,,72.11
228,2013-01-23,AAPL,,,,,73.43
229,2013-01-24,AAPL,,,,,64.36
230,2013-01-25,AAPL,,,,,62.84
231,2013-01-28,AAPL,,,,,64.26
232,2013-01-29,AAPL,,,,,65.47
233,2013-01-30,AAPL,,,,,65.26
234,2013-01-31,AAPL,,,,,65.07
235,2013-02-01,AAPL,,,,,64.8
236,2013-02-04,AAPL,,,,,63.19
237,2013-02-05,AAPL,,,,,65.41
238,2013-02-06,AAPL,,,,,65.34
239,2013-02-07,AAPL,,,,,66.89
240,2013-02-08,AAPL,,,,,67.85
241,2013-02-11,AAPL,,,,,68.56
242,2013-02-12,AAPL,,,,,66.84
243,2013-02-13,AAPL,,,,,66.72
244,2013-02-14,AAPL,,,,,66.66
245,2013-02-15,AAPL,,,,,65.74
246,2013-02-19,AAPL,,,,,65.71
247,2013-02-20,AAPL,,,,,64.12
248,2013-02-21,AAPL,,,,,63.72
249,2013-02-22,AAPL,,,,,64.4
250,2013-02-25,AAPL,,,,,63.26
251,2013-02-26,AAPL,,,,,64.14
252,2013-02-27,AAPL,,,,,63.51
253,2013-02-28,AAPL,,,,,63.06
254,2013-03-01,AAPL,,,,,61.5
255,2013-03-04,AAPL,,,,,60.01
256,2013-03-05,AAPL,,,,,61.59
257,2013-03-06,AAPL,,,,,60.81
258,2013-03-07,AAPL,,,,,61.51
259,2013-03-08,AAPL,,,,,61.67
260,2013-03-11,AAPL,,,,,62.55
261,2013-03-12,AAPL,,,,,61.2
262,2013-03-13,AAPL,,,,,61.19
263,2013-03-14,AAPL,,,,,61.79
264,2013-03-15,AAPL,,,,,63.38
265,2013-03-18,AAPL,,,,,65.1
266,2013-03-19,AAPL,,,,,64.93
267,2013-03-20,AAPL,,,,,64.58
268,2013-03-21,AAPL,,,,,64.68
269,2013-03-22,AAPL,,,,,65.99
270,2013-03-25,AAPL,,,,,66.23
271,2013-03-26,AAPL,,,,,65.88
272,2013-03-27,AAPL,,,,,64.58
273,2013-03-28,AAPL,,,,,63.24
1,2013-04-01,AAPL,B,60.57,100,6057.0,61.27
274,2013-04-02,AAPL,,,,,61.4
275,2013-04-03,AAPL,,,,,61.71
276,2013-04-04,AAPL,,,,,61.1
277,2013-04-05,AAPL,,,,,60.46
278,2013-04-08,AAPL,,,,,60.89
279,2013-04-09,AAPL,,,,,61.0
280,2013-04-10,AAPL,,,,,62.24
281,2013-04-11,AAPL,,,,,62.05
282,2013-04-12,AAPL,,,,,61.4
283,2013-04-15,AAPL,,,,,59.98
284,2013-04-16,AAPL,,,,,60.89
285,2013-04-17,AAPL,,,,,57.54
286,2013-04-18,AAPL,,,,,56.01
287,2013-04-19,AAPL,,,,,55.79
288,2013-04-22,AAPL,,,,,56.95
289,2013-04-23,AAPL,,,,,58.02
290,2013-04-24,AAPL,,,,,57.92
291,2013-04-25,AAPL,,,,,58.34
292,2013-04-26,AAPL,,,,,59.6
293,2013-04-29,AAPL,,,,,61.45
294,2013-04-30,AAPL,,,,,63.25
295,2013-05-01,AAPL,,,,,62.76
296,2013-05-02,AAPL,,,,,63.65
297,2013-05-03,AAPL,,,,,64.28
298,2013-05-06,AAPL,,,,,65.82
299,2013-05-07,AAPL,,,,,65.52
300,2013-05-08,AAPL,,,,,66.26
301,2013-05-09,AAPL,,,,,65.25
302,2013-05-10,AAPL,,,,,64.71
303,2013-05-13,AAPL,,,,,64.96
304,2013-05-14,AAPL,,,,,63.41
305,2013-05-15,AAPL,,,,,61.26
306,2013-05-16,AAPL,,,,,62.08
307,2013-05-17,AAPL,,,,,61.89
308,2013-05-20,AAPL,,,,,63.28
309,2013-05-21,AAPL,,,,,62.81
310,2013-05-22,AAPL,,,,,63.05
311,2013-05-23,AAPL,,,,,63.16
312,2013-05-24,AAPL,,,,,63.59
313,2013-05-28,AAPL,,,,,63.06
314,2013-05-29,AAPL,,,,,63.56
315,2013-05-30,AAPL,,,,,64.51
316,2013-05-31,AAPL,,,,,64.25
317,2013-06-03,AAPL,,,,,64.39
318,2013-06-04,AAPL,,,,,64.19
319,2013-06-05,AAPL,,,,,63.59
320,2013-06-06,AAPL,,,,,62.64
321,2013-06-07,AAPL,,,,,63.12
322,2013-06-10,AAPL,,,,,62.7
323,2013-06-11,AAPL,,,,,62.51
324,2013-06-12,AAPL,,,,,61.74
325,2013-06-13,AAPL,,,,,62.28
326,2013-06-14,AAPL,,,,,61.44
327,2013-06-17,AAPL,,,,,61.71
328,2013-06-18,AAPL,,,,,61.68
329,2013-06-19,AAPL,,,,,60.43
330,2013-06-20,AAPL,,,,,59.55
331,2013-06-21,AAPL,,,,,59.07
332,2013-06-24,AAPL,,,,,57.51
333,2013-06-25,AAPL,,,,,57.52
334,2013-06-26,AAPL,,,,,56.87
335,2013-06-27,AAPL,,,,,56.25
336,2013-06-28,AAPL,,,,,56.65
337,2013-07-01,AAPL,,,,,58.46
338,2013-07-02,AAPL,,,,,59.78
339,2013-07-03,AAPL,,,,,60.11
340,2013-07-05,AAPL,,,,,59.63
341,2013-07-08,AAPL,,,,,59.29
342,2013-07-09,AAPL,,,,,60.34
343,2013-07-10,AAPL,,,,,60.1
344,2013-07-11,AAPL,,,,,61.04
345,2013-07-12,AAPL,,,,,60.93
346,2013-07-15,AAPL,,,,,61.06
347,2013-07-16,AAPL,,,,,61.46
348,2013-07-17,AAPL,,,,,61.47
349,2013-07-18,AAPL,,,,,61.68
350,2013-07-19,AAPL,,,,,60.71
351,2013-07-22,AAPL,,,,,60.9
352,2013-07-23,AAPL,,,,,59.86
353,2013-07-24,AAPL,,,,,62.93
354,2013-07-25,AAPL,,,,,62.64
355,2013-07-26,AAPL,,,,,63.0
356,2013-07-29,AAPL,,,,,63.97
357,2013-07-30,AAPL,,,,,64.76
358,2013-07-31,AAPL,,,,,64.65
359,2013-08-01,AAPL,,,,,65.24
360,2013-08-02,AAPL,,,,,66.08
361,2013-08-05,AAPL,,,,,67.06
362,2013-08-06,AAPL,,,,,66.46
363,2013-08-07,AAPL,,,,,66.43
364,2013-08-08,AAPL,,,,,65.86
365,2013-08-09,AAPL,,,,,64.92
366,2013-08-12,AAPL,,,,,66.77
367,2013-08-13,AAPL,,,,,69.94
368,2013-08-14,AAPL,,,,,71.21
369,2013-08-15,AAPL,,,,,71.13
370,2013-08-16,AAPL,,,,,71.76
371,2013-08-19,AAPL,,,,,72.53
372,2013-08-20,AAPL,,,,,71.58
373,2013-08-21,AAPL,,,,,71.77
374,2013-08-22,AAPL,,,,,71.85
375,2013-08-23,AAPL,,,,,71.57
376,2013-08-26,AAPL,,,,,71.85
377,2013-08-27,AAPL,,,,,69.8
378,2013-08-28,AAPL,,,,,70.13
379,2013-08-29,AAPL,,,,,70.24
380,2013-08-30,AAPL,,,,,69.6
381,2013-09-03,AAPL,,,,,69.8
382,2013-09-04,AAPL,,,,,71.24
383,2013-09-05,AAPL,,,,,70.75
384,2013-09-06,AAPL,,,,,71.17
385,2013-09-09,AAPL,,,,,72.31
386,2013-09-10,AAPL,,,,,70.66
387,2013-09-11,AAPL,,,,,66.82
388,2013-09-12,AAPL,,,,,67.53
389,2013-09-13,AAPL,,,,,66.41
390,2013-09-16,AAPL,,,,,64.3
391,2013-09-17,AAPL,,,,,65.05
392,2013-09-18,AAPL,,,,,66.38
393,2013-09-19,AAPL,,,,,67.47
394,2013-09-20,AAPL,,,,,66.77
395,2013-09-23,AAPL,,,,,70.09
2,2013-09-23,TSLA,B,189.9,100,18990.0,181.11
396,2013-09-24,TSLA,,,,,182.33
397,2013-09-24,AAPL,,,,,69.87
398,2013-09-25,TSLA,,,,,185.24
399,2013-09-25,AAPL,,,,,68.79
400,2013-09-26,AAPL,,,,,69.46
401,2013-09-26,TSLA,,,,,188.64
402,2013-09-27,TSLA,,,,,190.9
403,2013-09-27,AAPL,,,,,68.96
404,2013-09-30,TSLA,,,,,193.37
405,2013-09-30,AAPL,,,,,68.11
407,2013-10-01,AAPL,,,,,69.71
406,2013-10-01,TSLA,,,,,193.0
409,2013-10-02,TSLA,,,,,180.95
408,2013-10-02,AAPL,,,,,69.94
410,2013-10-03,AAPL,,,,,69.06
411,2013-10-03,TSLA,,,,,173.31
413,2013-10-04,AAPL,,,,,69.0
412,2013-10-04,TSLA,,,,,180.98
414,2013-10-07,TSLA,,,,,183.07
415,2013-10-07,AAPL,,,,,69.68
416,2013-10-08,AAPL,,,,,68.71
417,2013-10-08,TSLA,,,,,174.73
418,2013-10-09,AAPL,,,,,69.51
419,2013-10-09,TSLA,,,,,168.78
420,2013-10-10,TSLA,,,,,172.93
421,2013-10-10,AAPL,,,,,69.95
423,2013-10-11,AAPL,,,,,70.4
422,2013-10-11,TSLA,,,,,178.7
425,2013-10-14,AAPL,,,,,70.86
424,2013-10-14,TSLA,,,,,179.72
427,2013-10-15,TSLA,,,,,183.94
426,2013-10-15,AAPL,,,,,71.24
428,2013-10-16,TSLA,,,,,183.56
429,2013-10-16,AAPL,,,,,71.59
430,2013-10-17,TSLA,,,,,182.8
431,2013-10-17,AAPL,,,,,72.07
432,2013-10-18,AAPL,,,,,72.7
433,2013-10-18,TSLA,,,,,183.4
434,2013-10-21,AAPL,,,,,74.48
435,2013-10-21,TSLA,,,,,172.6
436,2013-10-22,AAPL,,,,,74.27
437,2013-10-22,TSLA,,,,,171.54
439,2013-10-23,TSLA,,,,,164.5
438,2013-10-23,AAPL,,,,,74.99
440,2013-10-24,AAPL,,,,,75.99
441,2013-10-24,TSLA,,,,,173.15
443,2013-10-25,AAPL,,,,,75.14
442,2013-10-25,TSLA,,,,,169.66
444,2013-10-28,AAPL,,,,,75.7
445,2013-10-28,TSLA,,,,,162.86
446,2013-10-29,AAPL,,,,,73.81
447,2013-10-29,TSLA,,,,,164.47
448,2013-10-30,AAPL,,,,,74.99
449,2013-10-30,TSLA,,,,,159.22
450,2013-10-31,AAPL,,,,,74.67
451,2013-10-31,TSLA,,,,,159.94
453,2013-11-01,AAPL,,,,,74.29
452,2013-11-01,TSLA,,,,,162.17
454,2013-11-04,AAPL,,,,,75.25
455,2013-11-04,TSLA,,,,,175.2
456,2013-11-05,AAPL,,,,,75.06
457,2013-11-05,TSLA,,,,,176.81
458,2013-11-06,AAPL,,,,,74.42
459,2013-11-06,TSLA,,,,,151.16
460,2013-11-07,AAPL,,,,,73.21
461,2013-11-07,TSLA,,,,,139.77
462,2013-11-08,TSLA,,,,,137.95
463,2013-11-08,AAPL,,,,,74.37
464,2013-11-11,TSLA,,,,,144.7
465,2013-11-11,AAPL,,,,,74.15
466,2013-11-12,AAPL,,,,,74.29
467,2013-11-12,TSLA,,,,,137.8
468,2013-11-13,AAPL,,,,,74.38
469,2013-11-13,TSLA,,,,,138.7
470,2013-11-14,AAPL,,,,,75.45
471,2013-11-14,TSLA,,,,,137.6
472,2013-11-15,AAPL,,,,,75.0
473,2013-11-15,TSLA,,,,,135.45
474,2013-11-18,AAPL,,,,,74.09
3,2013-11-18,TSLA,S,122.38,75,9178.5,121.58
476,2013-11-19,TSLA,,,,,126.09
475,2013-11-19,AAPL,,,,,74.22
478,2013-11-20,AAPL,,,,,73.57
477,2013-11-20,TSLA,,,,,121.11
480,2013-11-21,AAPL,,,,,74.45
479,2013-11-21,TSLA,,,,,122.1
482,2013-11-22,AAPL,,,,,74.26
481,2013-11-22,TSLA,,,,,121.38
483,2013-11-25,TSLA,,,,,120.84
484,2013-11-25,AAPL,,,,,74.82
485,2013-11-26,AAPL,,,,,76.2
486,2013-11-26,TSLA,,,,,120.5
487,2013-11-27,AAPL,,,,,77.99
488,2013-11-27,TSLA,,,,,126.94
489,2013-11-29,TSLA,,,,,127.28
490,2013-11-29,AAPL,,,,,79.44
492,2013-12-02,AAPL,,,,,78.75
491,2013-12-02,TSLA,,,,,124.17
494,2013-12-03,AAPL,,,,,80.9
493,2013-12-03,TSLA,,,,,144.7
496,2013-12-04,TSLA,,,,,138.95
495,2013-12-04,AAPL,,,,,80.71
497,2013-12-05,TSLA,,,,,140.48
498,2013-12-05,AAPL,,,,,81.13
499,2013-12-06,AAPL,,,,,80.0
500,2013-12-06,TSLA,,,,,137.36
501,2013-12-09,TSLA,,,,,141.6
502,2013-12-09,AAPL,,,,,80.92
503,2013-12-10,AAPL,,,,,80.79
504,2013-12-10,TSLA,,,,,142.19
506,2013-12-11,TSLA,,,,,139.65
505,2013-12-11,AAPL,,,,,80.19
507,2013-12-12,TSLA,,,,,147.47
508,2013-12-12,AAPL,,,,,80.08
510,2013-12-13,AAPL,,,,,79.2
509,2013-12-13,TSLA,,,,,147.65
512,2013-12-16,TSLA,,,,,147.94
511,2013-12-16,AAPL,,,,,79.64
514,2013-12-17,TSLA,,,,,152.46
513,2013-12-17,AAPL,,,,,79.28
515,2013-12-18,AAPL,,,,,78.68
516,2013-12-18,TSLA,,,,,147.98
517,2013-12-19,AAPL,,,,,77.78
518,2013-12-19,TSLA,,,,,140.72
519,2013-12-20,TSLA,,,,,143.24
520,2013-12-20,AAPL,,,,,78.43
521,2013-12-23,TSLA,,,,,143.55
522,2013-12-23,AAPL,,,,,81.44
524,2013-12-24,TSLA,,,,,151.41
523,2013-12-24,AAPL,,,,,81.1
525,2013-12-26,TSLA,,,,,155.5
526,2013-12-26,AAPL,,,,,80.56
527,2013-12-27,TSLA,,,,,151.12
528,2013-12-27,AAPL,,,,,80.01
529,2013-12-30,TSLA,,,,,152.44
530,2013-12-30,AAPL,,,,,79.22
531,2013-12-31,TSLA,,,,,150.43
532,2013-12-31,AAPL,,,,,80.15
533,2014-01-02,AAPL,,,,,79.02
534,2014-01-02,TSLA,,,,,150.1
536,2014-01-03,TSLA,,,,,149.56
535,2014-01-03,AAPL,,,,,77.28
538,2014-01-06,TSLA,,,,,147.0
537,2014-01-06,AAPL,,,,,77.7
539,2014-01-07,TSLA,,,,,149.36
540,2014-01-07,AAPL,,,,,77.15
541,2014-01-08,AAPL,,,,,77.64
542,2014-01-08,TSLA,,,,,151.28
544,2014-01-09,TSLA,,,,,147.53
543,2014-01-09,AAPL,,,,,76.65
546,2014-01-10,TSLA,,,,,145.72
545,2014-01-10,AAPL,,,,,76.13
547,2014-01-13,TSLA,,,,,139.34
548,2014-01-13,AAPL,,,,,76.53
549,2014-01-14,AAPL,,,,,78.06
550,2014-01-14,TSLA,,,,,161.27
552,2014-01-15,AAPL,,,,,79.62
551,2014-01-15,TSLA,,,,,164.13
554,2014-01-16,AAPL,,,,,79.18
553,2014-01-16,TSLA,,,,,170.97
556,2014-01-17,AAPL,,,,,77.24
555,2014-01-17,TSLA,,,,,170.01
557,2014-01-21,TSLA,,,,,176.68
558,2014-01-21,AAPL,,,,,78.44
560,2014-01-22,TSLA,,,,,178.56
559,2014-01-22,AAPL,,,,,78.79
561,2014-01-23,AAPL,,,,,79.45
562,2014-01-23,TSLA,,,,,181.5
563,2014-01-24,TSLA,,,,,174.6
564,2014-01-24,AAPL,,,,,78.01
565,2014-01-27,TSLA,,,,,169.62
566,2014-01-27,AAPL,,,,,78.64
567,2014-01-28,TSLA,,,,,178.38
568,2014-01-28,AAPL,,,,,72.36
569,2014-01-29,TSLA,,,,,175.23
570,2014-01-29,AAPL,,,,,71.54
571,2014-01-30,TSLA,,,,,182.84
572,2014-01-30,AAPL,,,,,71.4
573,2014-01-31,TSLA,,,,,181.41
574,2014-01-31,AAPL,,,,,71.51
575,2014-02-03,AAPL,,,,,71.65
576,2014-02-03,TSLA,,,,,177.11
577,2014-02-04,AAPL,,,,,72.68
578,2014-02-04,TSLA,,,,,178.73
579,2014-02-05,AAPL,,,,,73.23
580,2014-02-05,TSLA,,,,,174.42
582,2014-02-06,TSLA,,,,,178.38
581,2014-02-06,AAPL,,,,,73.22
583,2014-02-07,AAPL,,,,,74.24
584,2014-02-07,TSLA,,,,,186.53
586,2014-02-10,TSLA,,,,,196.56
585,2014-02-10,AAPL,,,,,75.57
588,2014-02-11,TSLA,,,,,196.62
587,2014-02-11,AAPL,,,,,76.57
589,2014-02-12,AAPL,,,,,76.56
590,2014-02-12,TSLA,,,,,195.32
591,2014-02-13,TSLA,,,,,199.63
592,2014-02-13,AAPL,,,,,77.78
593,2014-02-14,TSLA,,,,,198.23
594,2014-02-14,AAPL,,,,,77.71
595,2014-02-18,TSLA,,,,,203.7
596,2014-02-18,AAPL,,,,,78.0
597,2014-02-19,TSLA,,,,,193.64
598,2014-02-19,AAPL,,,,,76.77
600,2014-02-20,TSLA,,,,,209.97
599,2014-02-20,AAPL,,,,,75.88
601,2014-02-21,AAPL,,,,,75.04
602,2014-02-21,TSLA,,,,,209.6
603,2014-02-24,TSLA,,,,,217.65
604,2014-02-24,AAPL,,,,,75.36
605,2014-02-25,TSLA,,,,,248.0
606,2014-02-25,AAPL,,,,,74.58
607,2014-02-26,AAPL,,,,,73.91
608,2014-02-26,TSLA,,,,,253.0
609,2014-02-27,TSLA,,,,,252.54
610,2014-02-27,AAPL,,,,,75.38
612,2014-02-28,AAPL,,,,,75.18
611,2014-02-28,TSLA,,,,,244.81
614,2014-03-03,TSLA,,,,,250.56
613,2014-03-03,AAPL,,,,,75.39
615,2014-03-04,AAPL,,,,,75.89
616,2014-03-04,TSLA,,,,,254.84
617,2014-03-05,TSLA,,,,,252.66
618,2014-03-05,AAPL,,,,,76.05
620,2014-03-06,TSLA,,,,,252.94
619,2014-03-06,AAPL,,,,,75.82
622,2014-03-07,TSLA,,,,,246.21
621,2014-03-07,AAPL,,,,,75.78
624,2014-03-10,TSLA,,,,,238.84
623,2014-03-10,AAPL,,,,,75.85
626,2014-03-11,AAPL,,,,,76.58
625,2014-03-11,TSLA,,,,,234.41
627,2014-03-12,TSLA,,,,,241.49
628,2014-03-12,AAPL,,,,,76.66
629,2014-03-13,TSLA,,,,,237.79
630,2014-03-13,AAPL,,,,,75.81
631,2014-03-14,AAPL,,,,,74.96
632,2014-03-14,TSLA,,,,,230.97
633,2014-03-17,TSLA,,,,,233.98
634,2014-03-17,AAPL,,,,,75.25
635,2014-03-18,TSLA,,,,,240.04
636,2014-03-18,AAPL,,,,,75.91
637,2014-03-19,AAPL,,,,,75.89
638,2014-03-19,TSLA,,,,,235.84
639,2014-03-20,TSLA,,,,,234.91
640,2014-03-20,AAPL,,,,,75.53
641,2014-03-21,TSLA,,,,,228.89
642,2014-03-21,AAPL,,,,,76.12
643,2014-03-24,TSLA,,,,,220.17
644,2014-03-24,AAPL,,,,,77.03
645,2014-03-25,TSLA,,,,,220.44
646,2014-03-25,AAPL,,,,,77.86
648,2014-03-26,TSLA,,,,,212.96
647,2014-03-26,AAPL,,,,,77.11
649,2014-03-27,AAPL,,,,,76.78
650,2014-03-27,TSLA,,,,,207.32
652,2014-03-28,AAPL,,,,,76.69
651,2014-03-28,TSLA,,,,,212.37
654,2014-03-31,TSLA,,,,,208.45
653,2014-03-31,AAPL,,,,,76.68
656,2014-04-01,TSLA,,,,,216.97
655,2014-04-01,AAPL,,,,,77.38
657,2014-04-02,AAPL,,,,,77.51
658,2014-04-02,TSLA,,,,,230.29
659,2014-04-03,AAPL,,,,,76.97
660,2014-04-03,TSLA,,,,,225.4
661,2014-04-04,AAPL,,,,,75.97
662,2014-04-04,TSLA,,,,,212.23
663,2014-04-07,TSLA,,,,,207.52
664,2014-04-07,AAPL,,,,,74.78
666,2014-04-08,AAPL,,,,,74.78
665,2014-04-08,TSLA,,,,,215.46
667,2014-04-09,TSLA,,,,,216.93
668,2014-04-09,AAPL,,,,,75.76
669,2014-04-10,TSLA,,,,,204.19
670,2014-04-10,AAPL,,,,,74.78
671,2014-04-11,AAPL,,,,,74.23
672,2014-04-11,TSLA,,,,,203.78
673,2014-04-14,AAPL,,,,,74.53
674,2014-04-14,TSLA,,,,,198.09
675,2014-04-15,TSLA,,,,,193.91
676,2014-04-15,AAPL,,,,,73.99
678,2014-04-16,TSLA,,,,,199.11
677,2014-04-16,AAPL,,,,,74.14
680,2014-04-17,AAPL,,,,,74.99
679,2014-04-17,TSLA,,,,,198.12
681,2014-04-21,AAPL,,,,,75.88
682,2014-04-21,TSLA,,,,,204.38
684,2014-04-22,TSLA,,,,,218.64
683,2014-04-22,AAPL,,,,,75.96
686,2014-04-23,AAPL,,,,,74.96
685,2014-04-23,TSLA,,,,,207.99
687,2014-04-24,TSLA,,,,,207.86
688,2014-04-24,AAPL,,,,,81.11
690,2014-04-25,AAPL,,,,,81.71
689,2014-04-25,TSLA,,,,,199.85
692,2014-04-28,AAPL,,,,,84.87
691,2014-04-28,TSLA,,,,,198.51
694,2014-04-29,AAPL,,,,,84.62
693,2014-04-29,TSLA,,,,,206.92
695,2014-04-30,TSLA,,,,,207.89
696,2014-04-30,AAPL,,,,,84.3
697,2014-05-01,AAPL,,,,,84.5
698,2014-05-01,TSLA,,,,,207.73
699,2014-05-02,AAPL,,,,,84.65
700,2014-05-02,TSLA,,,,,210.91
701,2014-05-05,TSLA,,,,,216.61
702,2014-05-05,AAPL,,,,,85.85
703,2014-05-06,AAPL,,,,,84.92
704,2014-05-06,TSLA,,,,,207.28
705,2014-05-07,AAPL,,,,,84.62
706,2014-05-07,TSLA,,,,,201.35
707,2014-05-08,AAPL,,,,,84.0
708,2014-05-08,TSLA,,,,,178.59
709,2014-05-09,AAPL,,,,,83.65
710,2014-05-09,TSLA,,,,,182.26
711,2014-05-12,AAPL,,,,,84.69
712,2014-05-12,TSLA,,,,,184.67
713,2014-05-13,AAPL,,,,,84.82
714,2014-05-13,TSLA,,,,,190.16
715,2014-05-14,TSLA,,,,,190.62
716,2014-05-14,AAPL,,,,,84.84
718,2014-05-15,AAPL,,,,,84.12
